,tid,offence,label_dk,Anmeldte forbrydelser,population
14626,2014K2,Voldsforbrydelser i alt,Langeland,11,12660
14627,2014K2,Ejendomsforbrydelser i alt,Langeland,86,12660
14628,2014K2,Andre straffelovsforbrydelser i alt,Langeland,2,12660
14629,2014K2,Særlove i alt,Langeland,20,12660
14630,2014K3,Seksualforbrydelser i alt,Langeland,0,12654
14631,2014K3,Voldsforbrydelser i alt,Langeland,6,12654
14632,2014K3,Ejendomsforbrydelser i alt,Langeland,124,12654
14633,2014K3,Andre straffelovsforbrydelser i alt,Langeland,1,12654
14634,2014K3,Særlove i alt,Langeland,34,12654
14635,2014K4,Seksualforbrydelser i alt,Langeland,0,12657
14636,2014K4,Voldsforbrydelser i alt,Langeland,5,12657
14637,2014K4,Ejendomsforbrydelser i alt,Langeland,121,12657
14638,2014K4,Andre straffelovsforbrydelser i alt,Langeland,1,12657
14639,2014K4,Særlove i alt,Langeland,45,12657
14640,2015K1,Seksualforbrydelser i alt,Langeland,2,12647
14641,2015K1,Voldsforbrydelser i alt,Langeland,10,12647
14642,2015K1,Ejendomsforbrydelser i alt,Langeland,63,12647
14643,2015K1,Andre straffelovsforbrydelser i alt,Langeland,1,12647
14644,2015K1,Særlove i alt,Langeland,28,12647
14645,2015K2,Seksualforbrydelser i alt,Langeland,0,12578
14646,2015K2,Voldsforbrydelser i alt,Langeland,4,12578
14647,2015K2,Ejendomsforbrydelser i alt,Langeland,83,12578
14648,2015K2,Andre straffelovsforbrydelser i alt,Langeland,2,12578
14649,2015K2,Særlove i alt,Langeland,26,12578
14650,2015K3,Seksualforbrydelser i alt,Langeland,0,12576
14651,2015K3,Voldsforbrydelser i alt,Langeland,3,12576
14652,2015K3,Ejendomsforbrydelser i alt,Langeland,138,12576
14653,2015K3,Andre straffelovsforbrydelser i alt,Langeland,2,12576
14654,2015K3,Særlove i alt,Langeland,23,12576
14655,2015K4,Seksualforbrydelser i alt,Langeland,4,12534
14656,2015K4,Voldsforbrydelser i alt,Langeland,13,12534
14657,2015K4,Ejendomsforbrydelser i alt,Langeland,90,12534
14658,2015K4,Andre straffelovsforbrydelser i alt,Langeland,1,12534
14659,2015K4,Særlove i alt,Langeland,32,12534
14660,2016K1,Seksualforbrydelser i alt,Langeland,8,12547
14661,2016K1,Voldsforbrydelser i alt,Langeland,8,12547
14662,2016K1,Ejendomsforbrydelser i alt,Langeland,54,12547
14663,2016K1,Andre straffelovsforbrydelser i alt,Langeland,0,12547
14664,2016K1,Særlove i alt,Langeland,17,12547
14665,2016K2,Seksualforbrydelser i alt,Langeland,1,12551
14666,2016K2,Voldsforbrydelser i alt,Langeland,7,12551
14667,2016K2,Ejendomsforbrydelser i alt,Langeland,96,12551
14668,2016K2,Andre straffelovsforbrydelser i alt,Langeland,2,12551
14669,2016K2,Særlove i alt,Langeland,18,12551
14670,2016K3,Seksualforbrydelser i alt,Langeland,21,12592
14671,2016K3,Voldsforbrydelser i alt,Langeland,17,12592
14672,2016K3,Ejendomsforbrydelser i alt,Langeland,121,12592
14673,2016K3,Andre straffelovsforbrydelser i alt,Langeland,4,12592
14674,2016K3,Særlove i alt,Langeland,27,12592
14675,2016K4,Seksualforbrydelser i alt,Langeland,2,12536
14676,2016K4,Voldsforbrydelser i alt,Langeland,7,12536
14677,2016K4,Ejendomsforbrydelser i alt,Langeland,94,12536
14678,2016K4,Andre straffelovsforbrydelser i alt,Langeland,3,12536
14679,2016K4,Særlove i alt,Langeland,29,12536
14680,2017K1,Seksualforbrydelser i alt,Langeland,0,12578
14681,2017K1,Voldsforbrydelser i alt,Langeland,12,12578
14682,2017K1,Ejendomsforbrydelser i alt,Langeland,96,12578
14683,2017K1,Andre straffelovsforbrydelser i alt,Langeland,2,12578
14684,2017K1,Særlove i alt,Langeland,20,12578
14685,2017K2,Seksualforbrydelser i alt,Langeland,0,12553
14686,2017K2,Voldsforbrydelser i alt,Langeland,11,12553
14687,2017K2,Ejendomsforbrydelser i alt,Langeland,78,12553
14688,2017K2,Andre straffelovsforbrydelser i alt,Langeland,3,12553
14689,2017K2,Særlove i alt,Langeland,26,12553
14690,2017K3,Seksualforbrydelser i alt,Langeland,1,12577
14691,2017K3,Voldsforbrydelser i alt,Langeland,18,12577
14692,2017K3,Ejendomsforbrydelser i alt,Langeland,128,12577
14693,2017K3,Andre straffelovsforbrydelser i alt,Langeland,1,12577
14694,2017K3,Særlove i alt,Langeland,31,12577
14695,2017K4,Seksualforbrydelser i alt,Langeland,2,12605
14696,2017K4,Voldsforbrydelser i alt,Langeland,7,12605
14697,2017K4,Ejendomsforbrydelser i alt,Langeland,95,12605
14698,2017K4,Andre straffelovsforbrydelser i alt,Langeland,4,12605
14699,2017K4,Særlove i alt,Langeland,30,12605
14700,2018K1,Seksualforbrydelser i alt,Langeland,0,12641
14701,2018K1,Voldsforbrydelser i alt,Langeland,7,12641
14702,2018K1,Ejendomsforbrydelser i alt,Langeland,61,12641
14703,2018K1,Andre straffelovsforbrydelser i alt,Langeland,7,12641
14704,2018K1,Særlove i alt,Langeland,37,12641
14705,2018K2,Seksualforbrydelser i alt,Langeland,1,12585
14706,2018K2,Voldsforbrydelser i alt,Langeland,15,12585
14707,2018K2,Ejendomsforbrydelser i alt,Langeland,91,12585
14708,2018K2,Andre straffelovsforbrydelser i alt,Langeland,1,12585
14709,2018K2,Særlove i alt,Langeland,32,12585
14710,2018K3,Seksualforbrydelser i alt,Langeland,2,12609
14711,2018K3,Voldsforbrydelser i alt,Langeland,16,12609
14712,2018K3,Ejendomsforbrydelser i alt,Langeland,120,12609
14713,2018K3,Andre straffelovsforbrydelser i alt,Langeland,0,12609
14714,2018K3,Særlove i alt,Langeland,26,12609
14715,2018K4,Seksualforbrydelser i alt,Langeland,0,12579
14716,2018K4,Voldsforbrydelser i alt,Langeland,18,12579
14717,2018K4,Ejendomsforbrydelser i alt,Langeland,103,12579
14718,2018K4,Andre straffelovsforbrydelser i alt,Langeland,10,12579
14719,2018K4,Særlove i alt,Langeland,48,12579
14720,2019K1,Seksualforbrydelser i alt,Langeland,2,12560
14721,2019K1,Voldsforbrydelser i alt,Langeland,14,12560
14722,2019K1,Ejendomsforbrydelser i alt,Langeland,91,12560
14723,2019K1,Andre straffelovsforbrydelser i alt,Langeland,14,12560
14724,2019K1,Særlove i alt,Langeland,60,12560
14725,2019K2,Seksualforbrydelser i alt,Langeland,0,12568
14726,2019K2,Voldsforbrydelser i alt,Langeland,13,12568
14727,2019K2,Ejendomsforbrydelser i alt,Langeland,87,12568
14728,2019K2,Andre straffelovsforbrydelser i alt,Langeland,4,12568
14729,2019K2,Særlove i alt,Langeland,33,12568
14730,2019K3,Seksualforbrydelser i alt,Langeland,1,12547
14731,2019K3,Voldsforbrydelser i alt,Langeland,23,12547
14732,2019K3,Ejendomsforbrydelser i alt,Langeland,95,12547
14733,2019K3,Andre straffelovsforbrydelser i alt,Langeland,7,12547
14734,2019K3,Særlove i alt,Langeland,72,12547
14735,2019K4,Seksualforbrydelser i alt,Langeland,0,12505
14736,2019K4,Voldsforbrydelser i alt,Langeland,14,12505
14737,2019K4,Ejendomsforbrydelser i alt,Langeland,51,12505
14738,2019K4,Andre straffelovsforbrydelser i alt,Langeland,5,12505
14739,2019K4,Særlove i alt,Langeland,23,12505
14740,2020K1,Seksualforbrydelser i alt,Langeland,2,12491
14741,2020K1,Voldsforbrydelser i alt,Langeland,17,12491
14742,2020K1,Ejendomsforbrydelser i alt,Langeland,66,12491
14743,2020K1,Andre straffelovsforbrydelser i alt,Langeland,8,12491
14744,2020K1,Særlove i alt,Langeland,45,12491
14745,2020K2,Seksualforbrydelser i alt,Langeland,2,12425
14746,2020K2,Voldsforbrydelser i alt,Langeland,14,12425
14747,2020K2,Ejendomsforbrydelser i alt,Langeland,102,12425
14748,2020K2,Andre straffelovsforbrydelser i alt,Langeland,3,12425
14749,2020K2,Særlove i alt,Langeland,47,12425
14750,2020K3,Seksualforbrydelser i alt,Langeland,1,12395
14751,2020K3,Voldsforbrydelser i alt,Langeland,4,12395
14752,2020K3,Ejendomsforbrydelser i alt,Langeland,91,12395
14753,2020K3,Andre straffelovsforbrydelser i alt,Langeland,4,12395
14754,2020K3,Særlove i alt,Langeland,27,12395
14755,2020K4,Seksualforbrydelser i alt,Langeland,1,12350
14756,2020K4,Voldsforbrydelser i alt,Langeland,11,12350
14757,2020K4,Ejendomsforbrydelser i alt,Langeland,71,12350
14758,2020K4,Andre straffelovsforbrydelser i alt,Langeland,2,12350
14759,2020K4,Særlove i alt,Langeland,32,12350
14760,2021K1,Seksualforbrydelser i alt,Langeland,0,12367
14761,2021K1,Voldsforbrydelser i alt,Langeland,7,12367
14762,2021K1,Ejendomsforbrydelser i alt,Langeland,57,12367
14763,2021K1,Andre straffelovsforbrydelser i alt,Langeland,5,12367
14764,2021K1,Særlove i alt,Langeland,28,12367
14765,2021K2,Seksualforbrydelser i alt,Langeland,2,12361
14766,2021K2,Voldsforbrydelser i alt,Langeland,19,12361
14767,2021K2,Ejendomsforbrydelser i alt,Langeland,67,12361
14768,2021K2,Andre straffelovsforbrydelser i alt,Langeland,3,12361
14769,2021K2,Særlove i alt,Langeland,23,12361
14770,2021K3,Seksualforbrydelser i alt,Langeland,1,12373
14771,2021K3,Voldsforbrydelser i alt,Langeland,10,12373
14772,2021K3,Ejendomsforbrydelser i alt,Langeland,104,12373
14773,2021K3,Andre straffelovsforbrydelser i alt,Langeland,2,12373
14774,2021K3,Særlove i alt,Langeland,43,12373
14775,2021K4,Seksualforbrydelser i alt,Langeland,2,12320
14776,2021K4,Voldsforbrydelser i alt,Langeland,8,12320
14777,2021K4,Ejendomsforbrydelser i alt,Langeland,71,12320
14778,2021K4,Andre straffelovsforbrydelser i alt,Langeland,2,12320
14779,2021K4,Særlove i alt,Langeland,55,12320
14780,2022K1,Seksualforbrydelser i alt,Langeland,1,12316
14781,2022K1,Voldsforbrydelser i alt,Langeland,21,12316
14782,2022K1,Ejendomsforbrydelser i alt,Langeland,68,12316
14783,2022K1,Andre straffelovsforbrydelser i alt,Langeland,4,12316
14784,2022K1,Særlove i alt,Langeland,68,12316
14785,2022K2,Seksualforbrydelser i alt,Langeland,2,12308
14786,2022K2,Voldsforbrydelser i alt,Langeland,16,12308
14787,2022K2,Ejendomsforbrydelser i alt,Langeland,67,12308
14788,2022K2,Andre straffelovsforbrydelser i alt,Langeland,12,12308
14789,2022K2,Særlove i alt,Langeland,62,12308
14790,2008K1,Seksualforbrydelser i alt,Middelfart,2,37274
14791,2008K1,Voldsforbrydelser i alt,Middelfart,23,37274
14792,2008K1,Ejendomsforbrydelser i alt,Middelfart,538,37274
14793,2008K1,Andre straffelovsforbrydelser i alt,Middelfart,8,37274
14794,2008K1,Særlove i alt,Middelfart,121,37274
14795,2008K2,Seksualforbrydelser i alt,Middelfart,6,37321
14796,2008K2,Voldsforbrydelser i alt,Middelfart,29,37321
14797,2008K2,Ejendomsforbrydelser i alt,Middelfart,711,37321
14798,2008K2,Andre straffelovsforbrydelser i alt,Middelfart,10,37321
14799,2008K2,Særlove i alt,Middelfart,72,37321
14800,2008K3,Seksualforbrydelser i alt,Middelfart,5,37412
14801,2008K3,Voldsforbrydelser i alt,Middelfart,38,37412
14802,2008K3,Ejendomsforbrydelser i alt,Middelfart,684,37412
14803,2008K3,Andre straffelovsforbrydelser i alt,Middelfart,11,37412
14804,2008K3,Særlove i alt,Middelfart,69,37412
14805,2008K4,Seksualforbrydelser i alt,Middelfart,2,37545
14806,2008K4,Voldsforbrydelser i alt,Middelfart,27,37545
14807,2008K4,Ejendomsforbrydelser i alt,Middelfart,660,37545
14808,2008K4,Andre straffelovsforbrydelser i alt,Middelfart,6,37545
14809,2008K4,Særlove i alt,Middelfart,65,37545
14810,2009K1,Seksualforbrydelser i alt,Middelfart,1,37625
14811,2009K1,Voldsforbrydelser i alt,Middelfart,23,37625
14812,2009K1,Ejendomsforbrydelser i alt,Middelfart,676,37625
14813,2009K1,Andre straffelovsforbrydelser i alt,Middelfart,6,37625
14814,2009K1,Særlove i alt,Middelfart,56,37625
14815,2009K2,Seksualforbrydelser i alt,Middelfart,2,37622
14816,2009K2,Voldsforbrydelser i alt,Middelfart,25,37622
14817,2009K2,Ejendomsforbrydelser i alt,Middelfart,670,37622
14818,2009K2,Andre straffelovsforbrydelser i alt,Middelfart,11,37622
14819,2009K2,Særlove i alt,Middelfart,57,37622
14820,2009K3,Seksualforbrydelser i alt,Middelfart,6,37680
14821,2009K3,Voldsforbrydelser i alt,Middelfart,21,37680
14822,2009K3,Ejendomsforbrydelser i alt,Middelfart,678,37680
14823,2009K3,Andre straffelovsforbrydelser i alt,Middelfart,10,37680
14824,2009K3,Særlove i alt,Middelfart,69,37680
14825,2009K4,Seksualforbrydelser i alt,Middelfart,0,37664
14826,2009K4,Voldsforbrydelser i alt,Middelfart,22,37664
14827,2009K4,Ejendomsforbrydelser i alt,Middelfart,699,37664
14828,2009K4,Andre straffelovsforbrydelser i alt,Middelfart,15,37664
14829,2009K4,Særlove i alt,Middelfart,66,37664
14830,2010K1,Seksualforbrydelser i alt,Middelfart,1,37661
14831,2010K1,Voldsforbrydelser i alt,Middelfart,18,37661
14832,2010K1,Ejendomsforbrydelser i alt,Middelfart,599,37661
14833,2010K1,Andre straffelovsforbrydelser i alt,Middelfart,7,37661
14834,2010K1,Særlove i alt,Middelfart,77,37661
14835,2010K2,Seksualforbrydelser i alt,Middelfart,7,37642
14836,2010K2,Voldsforbrydelser i alt,Middelfart,24,37642
14837,2010K2,Ejendomsforbrydelser i alt,Middelfart,609,37642
14838,2010K2,Andre straffelovsforbrydelser i alt,Middelfart,7,37642
14839,2010K2,Særlove i alt,Middelfart,61,37642
14840,2010K3,Seksualforbrydelser i alt,Middelfart,1,37650
14841,2010K3,Voldsforbrydelser i alt,Middelfart,22,37650
14842,2010K3,Ejendomsforbrydelser i alt,Middelfart,628,37650
14843,2010K3,Andre straffelovsforbrydelser i alt,Middelfart,11,37650
14844,2010K3,Særlove i alt,Middelfart,68,37650
14845,2010K4,Seksualforbrydelser i alt,Middelfart,9,37618
14846,2010K4,Voldsforbrydelser i alt,Middelfart,38,37618
14847,2010K4,Ejendomsforbrydelser i alt,Middelfart,748,37618
14848,2010K4,Andre straffelovsforbrydelser i alt,Middelfart,28,37618
14849,2010K4,Særlove i alt,Middelfart,98,37618
14850,2011K1,Seksualforbrydelser i alt,Middelfart,11,37701
14851,2011K1,Voldsforbrydelser i alt,Middelfart,20,37701
14852,2011K1,Ejendomsforbrydelser i alt,Middelfart,676,37701
14853,2011K1,Andre straffelovsforbrydelser i alt,Middelfart,12,37701
14854,2011K1,Særlove i alt,Middelfart,97,37701
14855,2011K2,Seksualforbrydelser i alt,Middelfart,7,37692
14856,2011K2,Voldsforbrydelser i alt,Middelfart,34,37692
14857,2011K2,Ejendomsforbrydelser i alt,Middelfart,605,37692
14858,2011K2,Andre straffelovsforbrydelser i alt,Middelfart,6,37692
14859,2011K2,Særlove i alt,Middelfart,76,37692
14860,2011K3,Seksualforbrydelser i alt,Middelfart,3,37678
14861,2011K3,Voldsforbrydelser i alt,Middelfart,46,37678
14862,2011K3,Ejendomsforbrydelser i alt,Middelfart,628,37678
14863,2011K3,Andre straffelovsforbrydelser i alt,Middelfart,5,37678
14864,2011K3,Særlove i alt,Middelfart,67,37678
14865,2011K4,Seksualforbrydelser i alt,Middelfart,4,37557
14866,2011K4,Voldsforbrydelser i alt,Middelfart,28,37557
14867,2011K4,Ejendomsforbrydelser i alt,Middelfart,659,37557
14868,2011K4,Andre straffelovsforbrydelser i alt,Middelfart,8,37557
14869,2011K4,Særlove i alt,Middelfart,68,37557
14870,2012K1,Seksualforbrydelser i alt,Middelfart,3,37612
14871,2012K1,Voldsforbrydelser i alt,Middelfart,27,37612
14872,2012K1,Ejendomsforbrydelser i alt,Middelfart,540,37612
14873,2012K1,Andre straffelovsforbrydelser i alt,Middelfart,13,37612
14874,2012K1,Særlove i alt,Middelfart,77,37612
14875,2012K2,Seksualforbrydelser i alt,Middelfart,6,37607
14876,2012K2,Voldsforbrydelser i alt,Middelfart,25,37607
14877,2012K2,Ejendomsforbrydelser i alt,Middelfart,498,37607
14878,2012K2,Andre straffelovsforbrydelser i alt,Middelfart,3,37607
14879,2012K2,Særlove i alt,Middelfart,81,37607
14880,2012K3,Seksualforbrydelser i alt,Middelfart,1,37704
14881,2012K3,Voldsforbrydelser i alt,Middelfart,34,37704
14882,2012K3,Ejendomsforbrydelser i alt,Middelfart,539,37704
14883,2012K3,Andre straffelovsforbrydelser i alt,Middelfart,5,37704
14884,2012K3,Særlove i alt,Middelfart,91,37704
14885,2012K4,Seksualforbrydelser i alt,Middelfart,2,37567
14886,2012K4,Voldsforbrydelser i alt,Middelfart,18,37567
14887,2012K4,Ejendomsforbrydelser i alt,Middelfart,646,37567
14888,2012K4,Andre straffelovsforbrydelser i alt,Middelfart,6,37567
14889,2012K4,Særlove i alt,Middelfart,75,37567
14890,2013K1,Seksualforbrydelser i alt,Middelfart,1,37523
14891,2013K1,Voldsforbrydelser i alt,Middelfart,22,37523
14892,2013K1,Ejendomsforbrydelser i alt,Middelfart,474,37523
14893,2013K1,Andre straffelovsforbrydelser i alt,Middelfart,8,37523
14894,2013K1,Særlove i alt,Middelfart,65,37523
14895,2013K2,Seksualforbrydelser i alt,Middelfart,2,37595
14896,2013K2,Voldsforbrydelser i alt,Middelfart,24,37595
14897,2013K2,Ejendomsforbrydelser i alt,Middelfart,507,37595
14898,2013K2,Andre straffelovsforbrydelser i alt,Middelfart,6,37595
14899,2013K2,Særlove i alt,Middelfart,103,37595
14900,2013K3,Seksualforbrydelser i alt,Middelfart,2,37645
14901,2013K3,Voldsforbrydelser i alt,Middelfart,25,37645
14902,2013K3,Ejendomsforbrydelser i alt,Middelfart,502,37645
14903,2013K3,Andre straffelovsforbrydelser i alt,Middelfart,11,37645
14904,2013K3,Særlove i alt,Middelfart,109,37645
14905,2013K4,Seksualforbrydelser i alt,Middelfart,0,37583
14906,2013K4,Voldsforbrydelser i alt,Middelfart,28,37583
14907,2013K4,Ejendomsforbrydelser i alt,Middelfart,479,37583
14908,2013K4,Andre straffelovsforbrydelser i alt,Middelfart,10,37583
14909,2013K4,Særlove i alt,Middelfart,107,37583
14910,2014K1,Seksualforbrydelser i alt,Middelfart,2,37685
14911,2014K1,Voldsforbrydelser i alt,Middelfart,23,37685
14912,2014K1,Ejendomsforbrydelser i alt,Middelfart,354,37685
14913,2014K1,Andre straffelovsforbrydelser i alt,Middelfart,5,37685
14914,2014K1,Særlove i alt,Middelfart,86,37685
14915,2014K2,Seksualforbrydelser i alt,Middelfart,0,37722
14916,2014K2,Voldsforbrydelser i alt,Middelfart,23,37722
14917,2014K2,Ejendomsforbrydelser i alt,Middelfart,464,37722
14918,2014K2,Andre straffelovsforbrydelser i alt,Middelfart,8,37722
14919,2014K2,Særlove i alt,Middelfart,154,37722
14920,2014K3,Seksualforbrydelser i alt,Middelfart,1,37874
14921,2014K3,Voldsforbrydelser i alt,Middelfart,35,37874
14922,2014K3,Ejendomsforbrydelser i alt,Middelfart,554,37874
14923,2014K3,Andre straffelovsforbrydelser i alt,Middelfart,16,37874
14924,2014K3,Særlove i alt,Middelfart,108,37874
14925,2014K4,Seksualforbrydelser i alt,Middelfart,2,37826
14926,2014K4,Voldsforbrydelser i alt,Middelfart,28,37826
14927,2014K4,Ejendomsforbrydelser i alt,Middelfart,580,37826
14928,2014K4,Andre straffelovsforbrydelser i alt,Middelfart,8,37826
14929,2014K4,Særlove i alt,Middelfart,93,37826
14930,2015K1,Seksualforbrydelser i alt,Middelfart,7,37857
14931,2015K1,Voldsforbrydelser i alt,Middelfart,16,37857
14932,2015K1,Ejendomsforbrydelser i alt,Middelfart,324,37857
14933,2015K1,Andre straffelovsforbrydelser i alt,Middelfart,4,37857
14934,2015K1,Særlove i alt,Middelfart,76,37857
14935,2015K2,Seksualforbrydelser i alt,Middelfart,1,37890
14936,2015K2,Voldsforbrydelser i alt,Middelfart,13,37890
14937,2015K2,Ejendomsforbrydelser i alt,Middelfart,367,37890
14938,2015K2,Andre straffelovsforbrydelser i alt,Middelfart,11,37890
14939,2015K2,Særlove i alt,Middelfart,77,37890
14940,2015K3,Seksualforbrydelser i alt,Middelfart,4,37981
14941,2015K3,Voldsforbrydelser i alt,Middelfart,23,37981
14942,2015K3,Ejendomsforbrydelser i alt,Middelfart,334,37981
14943,2015K3,Andre straffelovsforbrydelser i alt,Middelfart,14,37981
14944,2015K3,Særlove i alt,Middelfart,63,37981
14945,2015K4,Seksualforbrydelser i alt,Middelfart,4,37857
14946,2015K4,Voldsforbrydelser i alt,Middelfart,28,37857
14947,2015K4,Ejendomsforbrydelser i alt,Middelfart,423,37857
14948,2015K4,Andre straffelovsforbrydelser i alt,Middelfart,8,37857
14949,2015K4,Særlove i alt,Middelfart,61,37857
14950,2016K1,Seksualforbrydelser i alt,Middelfart,2,37913
14951,2016K1,Voldsforbrydelser i alt,Middelfart,23,37913
14952,2016K1,Ejendomsforbrydelser i alt,Middelfart,403,37913
14953,2016K1,Andre straffelovsforbrydelser i alt,Middelfart,5,37913
14954,2016K1,Særlove i alt,Middelfart,70,37913
14955,2016K2,Seksualforbrydelser i alt,Middelfart,3,37930
14956,2016K2,Voldsforbrydelser i alt,Middelfart,28,37930
14957,2016K2,Ejendomsforbrydelser i alt,Middelfart,502,37930
14958,2016K2,Andre straffelovsforbrydelser i alt,Middelfart,12,37930
14959,2016K2,Særlove i alt,Middelfart,61,37930
14960,2016K3,Seksualforbrydelser i alt,Middelfart,3,38041
14961,2016K3,Voldsforbrydelser i alt,Middelfart,30,38041
14962,2016K3,Ejendomsforbrydelser i alt,Middelfart,367,38041
14963,2016K3,Andre straffelovsforbrydelser i alt,Middelfart,5,38041
14964,2016K3,Særlove i alt,Middelfart,46,38041
14965,2016K4,Seksualforbrydelser i alt,Middelfart,1,38011
14966,2016K4,Voldsforbrydelser i alt,Middelfart,20,38011
14967,2016K4,Ejendomsforbrydelser i alt,Middelfart,349,38011
14968,2016K4,Andre straffelovsforbrydelser i alt,Middelfart,9,38011
14969,2016K4,Særlove i alt,Middelfart,119,38011
14970,2017K1,Seksualforbrydelser i alt,Middelfart,0,38093
14971,2017K1,Voldsforbrydelser i alt,Middelfart,39,38093
14972,2017K1,Ejendomsforbrydelser i alt,Middelfart,412,38093
14973,2017K1,Andre straffelovsforbrydelser i alt,Middelfart,11,38093
14974,2017K1,Særlove i alt,Middelfart,101,38093
14975,2017K2,Seksualforbrydelser i alt,Middelfart,7,38159
14976,2017K2,Voldsforbrydelser i alt,Middelfart,41,38159
14977,2017K2,Ejendomsforbrydelser i alt,Middelfart,594,38159
14978,2017K2,Andre straffelovsforbrydelser i alt,Middelfart,10,38159
14979,2017K2,Særlove i alt,Middelfart,85,38159
14980,2017K3,Seksualforbrydelser i alt,Middelfart,3,38123
14981,2017K3,Voldsforbrydelser i alt,Middelfart,46,38123
14982,2017K3,Ejendomsforbrydelser i alt,Middelfart,349,38123
14983,2017K3,Andre straffelovsforbrydelser i alt,Middelfart,13,38123
